,speaker,recording,year,topic,VowelN,t1,t2,timetoIPend,VowelQ,vstress,word,wstress,VoiceQ,hnr_mid,hnr_mean,f0_mid,f0_mean,duration,center
3,S01,21_06_08_feminismo_100,2021,new topic,2,9.620013781472265,9.699292023397302,0.334730354794603,i,n,feminismo,penultimate,whisper,-200.0,-0.3938317888887913,,114.54510999282392,0.07927824192503685,9.659652902434782
4,S01,21_06_08_feminismo_100,2021,new topic,1,9.87913618331984,9.954744136266868,0.07560795294702771,o,1_post_n,feminismo,penultimate,whisper,-200.0,,,,0.07560795294702771,9.916940159793354
0,S01,21_07_08_historia_184,2021,adjacent topic,5,9.590283715304594,9.653243891687822,0.7509246132743659,a,3_pre_n,contado,,,7.171777330321376,3.6060269043906215,,75.26673421221683,0.06296017638322837,9.621763803496208
1,S01,21_07_08_historia_184,2021,adjacent topic,4,9.68545607495366,9.748416251336888,0.6557522536253,o,2_pre_n,contado,,,-199.71148924022512,1.393342540242419,,,0.06296017638322837,9.716936163145274
2,S01,21_07_08_historia_184,2021,adjacent topic,3,9.850962490972577,9.905898413086456,0.4902458376063823,uhi,1_pre_n,su,,,12.337550685807543,6.788375483120876,125.34003563842978,128.69652932473468,0.05493592211387899,9.878430452029516
3,S01,21_07_08_historia_184,2021,adjacent topic,2,10.027604760396578,10.11294201520601,0.31360356818238166,o,n,historia,penultimate,whisper,-200.0,3.8863279155507735,,,0.08533725480943133,10.070273387801294
4,S01,21_07_08_historia_184,2021,adjacent topic,1,10.20518599455818,10.34120832857896,0.13602233402077957,ia,1_post_n,historia,penultimate,whisper,-200.0,,,,0.13602233402077957,10.27319716156857
0,S01,21_06_08_biden_93,2021,same topic,5,8.308765852717666,8.401306595542286,0.8487007805312565,o,3_pre_n,gobierno,,,15.692053367723043,13.414502683606553,135.64905290458617,134.39140525496177,0.09254074282461922,8.355036224129975
1,S01,21_06_08_biden_93,2021,same topic,4,8.554125365763033,8.599661286835463,0.6033412674858898,e,2_pre_n,de,,,12.136532729798954,10.071910211303628,142.4028940170311,143.1702161363851,0.045535921072429986,8.576893326299249
2,S01,21_06_08_biden_93,2021,same topic,3,8.66820304776072,8.775432797382896,0.48926358548820303,oe,1_pre_n,Joe,,,12.656205906029305,13.226333108259993,139.19810144705448,139.08409634375565,0.10722974962217613,8.721817922571809
3,S01,21_06_08_biden_93,2021,same topic,2,8.890950495886269,8.933548615599188,0.2665161373626539,i,n,Biden,penultimate,creaky,2.4791252336221103,3.2741412767218927,,,0.0425981197129186,8.91224955574273
4,S01,21_06_08_biden_93,2021,same topic,1,9.076031981535504,9.140594900675973,0.08143465171341902,e,1_post_n,Biden,penultimate,whisper,-200.0,,,,0.06456291914046908,9.10831344110574
0,S01,21_06_25_Mujer_12,2021,same topic,5,15.46285329571683,15.532413061400607,0.8517594990053681,i,4_pre_n,discrimina,,,19.590279430688092,19.18006011881265,158.27580615744688,157.67078557326826,0.06955976568377764,15.497633178558718
1,S01,21_06_25_Mujer_12,2021,same topic,4,15.58545238273449,15.740222861380898,0.7291604119877082,aa,3_pre_n,a,,,12.39645662436288,9.39105407668138,122.27618449886256,128.44769817964396,0.1547704786464088,15.662837622057694
2,S01,21_06_25_Mujer_12,2021,same topic,3,15.792630553695872,15.863059816450699,0.5219822410263255,a,2_pre_n,la,,,-81.51912511464182,7.754853098739637,116.03358434703898,116.28601189752224,0.07042926275482664,15.827845185073286
3,S01,21_06_25_Mujer_12,2021,same topic,2,15.939575558702856,15.996092868320927,0.3750372360193417,u,1_pre_n,mujer,ultimate,,-200.0,,,,0.05651730961807111,15.967834213511892
4,S01,21_06_25_Mujer_12,2021,same topic,1,16.08904155248592,16.172513271306457,0.22557124223627767,e,n,mujer,ultimate,whisper,-200.0,-0.61855769012933,,,0.08347171882053672,16.13077741189619
0,S01,21_07_08_polemica_192,2021,new topic,5,8.792732650020005,8.838307040431458,0.5210671970375991,o,2_pre_n,con,,,12.483419401272583,9.919197816489515,170.38131946311955,169.29348601810145,0.045574390411452725,8.815519845225731
1,S01,21_07_08_polemica_192,2021,new topic,4,8.920340943172071,8.96743447993057,0.3934589038855325,o,1_pre_n,polemica,antepenultimate,,11.059448306256515,9.98019213837377,144.3216831001773,145.1936046516007,0.047093536758499255,8.943887711551321
2,S01,21_07_08_polemica_192,2021,new topic,3,8.991740821483345,9.041872650935943,0.3220590255742586,e,n,polemica,antepenultimate,,14.474067276103856,11.015844418371335,126.94072266548464,127.22701983091707,0.05013182945259764,9.016806736209645
3,S01,21_07_08_polemica_192,2021,new topic,2,9.113272529247217,9.166442651393911,0.20052731781038702,i,1_post_n,polemica,antepenultimate,whisper,-200.0,,109.60495749040741,107.99966758352376,0.053170122146694254,9.139857590320563
4,S01,21_07_08_polemica_192,2021,new topic,1,9.24239996874633,9.313799847057604,0.07139987831127392,a,2_post_n,polemica,antepenultimate,whisper,-200.0,,,,0.07139987831127392,9.278099907901968
0,S01,21_07_06_el_128,2021,new topic,5,8.831792931785474,8.884258948069757,0.9907287464721524,eu,4_pre_n,euroorden,,,22.746987186467365,17.92221553042699,143.31888476331403,142.222829292302,0.05246601628428316,8.858025939927614
1,S01,21_07_06_el_128,2021,new topic,4,8.90422651438953,9.061546733878648,0.9182951638680965,o,3_pre_n,euroorden,,,22.743764415990043,17.84002178042589,142.0237785917508,142.21744337420705,0.15732021948911878,8.982886624134089
2,S01,21_07_06_el_128,2021,new topic,3,9.148456969438934,9.192900832336303,0.6740647088186922,e,2_pre_n,euroorden,,,17.54755446598115,13.211825598081631,137.633356150487,137.26107559095675,0.0444438628973689,9.17067890088762
3,S01,21_07_06_el_128,2021,new topic,2,9.313610862028188,9.381017387422531,0.508910816229438,o,1_pre_n,contra,,,12.852068159904634,9.589056494387597,139.67817313222642,138.02704805030513,0.06740652539434322,9.34731412472536
4,S01,21_07_06_el_128,2021,new topic,1,9.52551349544979,9.69884456074953,0.29700818280783636,ae,n,el,ultimate,creaky,-11.962394274112611,4.829577772872359,,94.76760828972019,0.17333106529973996,9.61217902809966
0,S01,98_04_27_contado_119,1998,same topic,5,9.02642100882296,9.053874250493001,0.6164942446413786,e,3_pre_n,hemos,,,-200.0,,155.16192827419533,152.4166350002469,0.027453241670041706,9.04014762965798
1,S01,98_04_27_contado_119,1998,same topic,4,9.108780733833083,9.153472057481988,0.5341345196312552,o,2_pre_n,hemos,,,-200.0,,139.9370782178727,138.31253130666576,0.04469132364890527,9.131126395657535
2,S01,98_04_27_contado_119,1998,same topic,3,9.26269022035445,9.317699924835662,0.38022503310988753,o,1_pre_n,contado,penultimate,,32.23334437397896,7.378830676725263,137.02749588417623,135.46419406652063,0.05500970448121123,9.290195072595056
3,S01,98_04_27_contado_119,1998,same topic,2,9.407802027003164,9.496955685989954,0.2351132264611735,a,n,contado,penultimate,creaky,-200.0,4.04394102845866,,85.78405934513422,0.08915365898679006,9.452378856496559
4,S01,98_04_27_contado_119,1998,same topic,1,9.543786288325418,9.642915253464338,0.09912896513892022,o,1_post_n,contado,penultimate,whisper,-200.0,,,,0.09912896513892022,9.593350770894878
0,S01,21_07_14_militares_242,2021,adjacent topic,5,6.215215609405746,6.263592765945861,1.0240023017282436,i,3_pre_n,mil,,,10.355706084224249,9.065525634116307,143.43334605380502,141.94078802482443,0.04837715654011454,6.239404187675803
1,S01,21_07_14_militares_242,2021,adjacent topic,4,6.552308637053518,6.614826808582282,0.6869092740804712,i,2_pre_n,militares,penultimate,,15.542330973140826,13.007197456580204,158.86698653299044,157.20086963070517,0.06251817152876349,6.5835677228179
2,S01,21_07_14_militares_242,2021,adjacent topic,3,6.667669548803023,6.728699192438245,0.571548362330967,i,1_pre_n,militares,penultimate,,14.60915874917548,12.551014153224516,130.32080587536376,131.80411565621546,0.06102964363522201,6.698184370620634
3,S01,21_07_14_militares_242,2021,adjacent topic,2,6.811200141256905,6.9198626774854715,0.4280177698770844,a,n,militares,penultimate,creaky,-177.42889161131933,-0.5338435128730799,,,0.10866253622856625,6.865531409371188
4,S01,21_07_14_militares_242,2021,adjacent topic,1,6.9841935138826,7.063829756187097,0.2550243972513897,e,1_post_n,militares,penultimate,whisper,-200.0,,,,0.07963624230449717,7.0240116350348485
0,S01,21_06_25_pie_6,2021,new topic,5,4.840096083489199,4.927991063420788,0.8196184871635941,ue,4_pre_n,quedado,,,12.09737657153275,12.343491417650958,133.12484144234662,135.88224982387027,0.08789497993158957,4.884043573454994
1,S01,21_06_25_pie_6,2021,new topic,4,4.93697109027736,5.024526352128925,0.7227434803754331,a,3_pre_n,quedado,,,16.861455506536103,16.749341091985514,130.0558920241702,129.77768812761505,0.08755526185156537,4.980748721203142
2,S01,21_06_25_pie_6,2021,new topic,3,5.085141533410779,5.224259710646961,0.5745730372420139,o,2_pre_n,quedado,,,14.498449072471827,12.077665966937536,120.11142465565416,122.98669822714236,0.13911817723618203,5.154700622028869
3,S01,21_06_25_pie_6,2021,new topic,2,5.3021040203994785,5.370576725180832,0.35761055025331423,e,1_pre_n,en,,,10.032484668995401,8.71477592456091,132.76995983811122,135.18561040523215,0.06847270478135314,5.336340372790155
4,S01,21_06_25_pie_6,2021,new topic,1,5.506399631386466,5.659714570652793,0.1533149392663269,ie,n,pie,ultimate,whisper,-200.0,,,,0.1533149392663269,5.583057101019629
0,S01,98_04_27_feria_118,1998,same topic,5,9.206008500276331,9.278198824540912,0.6977721345186545,a,3_pre_n,acompaña,,,8.442235800262363,6.662011034369298,163.42323810547802,164.30292815726366,0.0721903242645805,9.24210366240862
1,S01,98_04_27_feria_118,1998,same topic,4,9.34243693252401,9.393877267516478,0.5613437022709764,a,2_pre_n,acompaña,,,9.358614167767762,9.108993419441937,138.57950044890904,138.46993197698023,0.051440334992468806,9.368157100020245
2,S01,98_04_27_feria_118,1998,same topic,3,9.4087232894311,9.472349097636624,0.495057345363886,a,1_pre_n,la,,,10.342027926569745,5.965904893958283,102.2693724187536,109.91719688703562,0.06362580820552388,9.440536193533863
3,S01,98_04_27_feria_118,1998,same topic,2,9.572029530491942,9.639897059244499,0.3317511043030432,e,n,feria,penultimate,,4.459853327394202,3.3611843817555638,78.73487934897774,82.41783596203095,0.06786752875255608,9.605963294868221
4,S01,98_04_27_feria_118,1998,same topic,1,9.658984801706156,9.903780634794986,0.2447958330888298,ia,1_post_n,feria,penultimate,whisper,-200.0,,,,0.2447958330888298,9.78138271825057
0,S01,21_07_12_publica_206,2021,new topic,5,8.389305283294417,8.440909153780977,1.1247579267500303,u,2_pre_n,funcion,,,12.300163471868744,9.476261963822441,142.72939938338618,141.62831200635955,0.051603870486559344,8.415107218537697
1,S01,21_07_12_publica_206,2021,new topic,4,8.628157483832204,8.774122717494183,0.8859057262122434,io,1_pre_n,funcion,,,11.703625473337107,11.387617667277734,129.56370934598394,131.77301327943346,0.145965233661979,8.701140100663194
2,S01,21_07_12_publica_206,2021,new topic,3,9.065846734961196,9.133668964743531,0.44821647508325135,u,n,publica,antepenultimate,creaky,11.750199065156213,4.936954115939645,,118.01629651544397,0.06782222978233499,9.099757849852363
3,S01,21_07_12_publica_206,2021,new topic,2,9.230979120518183,9.292903765102054,0.2830840895262643,i,1_postt_n,publica,antepenultimate,creaky,-200.0,,,,0.06192464458387015,9.26194144281012
4,S01,21_07_12_publica_206,2021,new topic,1,9.372521165281317,9.514063210044448,0.14154204476313126,a,2_post_n,publica,antepenultimate,whisper,-200.0,,,,0.14154204476313126,9.443292187662882
0,S01,21_06_08_residencia_89,2021,same topic,5,9.001583046405063,9.059084502090085,0.7148501749391247,e,3_pre_n,de,,,9.382496927664391,10.301961871725238,130.47276550709373,132.33608453290532,0.05750145568502241,9.030333774247573
1,S01,21_06_08_residencia_89,2021,same topic,4,9.091521220681637,9.147548280067044,0.624912000662551,e,2_pre_n,residencia,penultimate,,5.479072929101333,6.754088901418432,125.47014285938187,127.35890807736077,0.056027059385407085,9.11953475037434
2,S01,21_06_08_residencia_89,2021,same topic,3,9.254436874709794,9.311042909903739,0.46199634663439326,i,1_pre_n,residencia,penultimate,creaky,-200.0,5.120765960288335,,,0.05660603519394414,9.282739892306767
3,S01,21_06_08_residencia_89,2021,same topic,2,9.326592280406699,9.398837699087881,0.3898409409374892,e,n,residencia,penultimate,creaky,9.679290051607374,7.021680475626555,113.79791415116401,111.95872364212289,0.07224541868118273,9.362714989747289
4,S01,21_06_08_residencia_89,2021,same topic,1,9.549226121648708,9.716433221344188,0.16720709969547976,ia,1_post_n,residencia,penultimate,whisper,-45.71686283640865,3.737061826865723,,,0.16720709969547976,9.632829671496449
0,S01,21_06_24_pekin_21,2021,new topic,5,7.99328197070335,8.04293725140522,1.0017000624313308,u,4_pre_n,usos,,,17.291761353116634,11.480411380463998,137.49584091296254,135.44711378843255,0.0496552807018702,8.018109611054285
1,S01,21_06_24_pekin_21,2021,new topic,4,8.16818713854874,8.249710733730915,0.8267948945859409,o,3_pre_n,usos,,,18.8526777232662,14.70501930863937,135.37678730484137,137.71851848175413,0.08152359518217445,8.208948936139826
2,S01,21_06_24_pekin_21,2021,new topic,3,8.610153130666959,8.655361669813438,0.3848289024677225,e,2_pre_n,de,,,2.881639431193597,4.074759003684406,146.40633502754346,145.57829173804618,0.045208539146479154,8.632757400240198
3,S01,21_06_24_pekin_21,2021,new topic,2,8.734206248191827,8.781638158116001,0.26077578494285447,e,1_pre_n,Pekin,ultimate,,10.937297114995001,7.096776133107433,122.07486678389101,121.39668662501936,0.047431909924174676,8.757922203153914
4,S01,21_06_24_pekin_21,2021,new topic,1,8.864644000483304,8.929862876629043,0.13033803265137678,i,n,Pekin,ultimate,whisper,-200.0,,,,0.06521887614573885,8.897253438556174
0,S01,21_06_24_manana_30,2021,end,5,8.059233842435853,8.169283630134824,0.6052530422016336,yha,3_pre_n,y,,,11.749543313030994,8.865519798978276,188.25246519693243,184.6699285612268,0.110049787698971,8.11425873628534
1,S01,21_06_24_manana_30,2021,end,4,8.315832098129466,8.347379703936504,0.3486547865080212,a,2_pre_n,hasta,,,-0.9241226566452705,-0.8180449774497077,,,0.03154760580703808,8.331605901032985
2,S01,21_06_24_manana_30,2021,end,3,8.39743273315465,8.448055635496177,0.26705415148283684,a,1_pre_n,manana,penultimate,,8.984327697573136,7.1712555490736944,133.5124915071294,134.41969414956912,0.050622902341526554,8.422744184325413
3,S01,21_06_24_manana_30,2021,end,2,8.490608220073112,8.535361800404027,0.17387866456437528,a,n,manana,penultimate,whisper,-100.25343498351087,-2.239833849470598,,,0.04475358033091581,8.51298501023857
4,S01,21_06_24_manana_30,2021,end,1,8.592587690007493,8.664486884637487,0.07189919462999406,a,1_post_n,manana,penultimate,whisper,3.2196522085566994,2.9335316029640683,,,0.07189919462999406,8.62853728732249
0,S01,21_07_20_zona_308,2021,same topic,5,9.104581225569948,9.170934575125058,0.7697434390772937,a,3_pre_n,meteorológicas,,,14.68662946072642,8.304959124206562,138.46758306541454,141.7084048250506,0.06635334955510963,9.137757900347502
1,S01,21_07_20_zona_308,2021,same topic,4,9.358240440172628,9.406742292762166,0.5160842244746142,e,2_pre_n,en,,,2.9673571342364644,6.864693275998723,156.37043980974184,155.82602542753975,0.04850185258953843,9.382491366467397
2,S01,21_07_20_zona_308,2021,same topic,3,9.476446847686754,9.53474247813166,0.39787781696048796,a,1_pre_n,la,,,8.836640415919318,6.7738946873190855,131.03345898236358,132.85599163099596,0.058295630444906266,9.505594662909207
3,S01,21_07_20_zona_308,2021,same topic,2,9.636557456487555,9.709492182916907,0.23776720815968666,o,n,zona,penultimate,whisper,-200.0,,,,0.07293472642935228,9.673024819702231
4,S01,21_07_20_zona_308,2021,same topic,1,9.756170407831693,9.874324664647242,0.11815425681554892,a,1_post_n,zona,penultimate,whisper,-200.0,,,,0.11815425681554892,9.815247536239468
0,S01,21_07_08_certidumbre_178,2021,adjacent topic,5,9.326826824440552,9.473946138273158,0.8577031922953111,ia,3_pre_n,daria,,,11.635818898553703,11.886176843359292,161.6353241370146,153.69895130973626,0.14711931383260612,9.400386481356854
1,S01,21_07_08_certidumbre_178,2021,adjacent topic,4,9.592444443255557,9.633821750270979,0.5920855734803059,e,2_pre_n,certidumbre,penultimate,,8.331966940488687,6.776705224028978,148.24158870086833,149.10489870970179,0.04137730701542175,9.613133096763267
2,S01,21_07_08_certidumbre_178,2021,adjacent topic,3,9.756027198547976,9.813418326239628,0.42850281818788716,i,1_pre_n,certidumbre,penultimate,,17.237752505809674,15.947312161923037,128.72763484209904,129.59129299677346,0.05739112769165189,9.784722762393802
3,S01,21_07_08_certidumbre_178,2021,adjacent topic,2,9.851983103875485,9.877095052103485,0.3325469128603782,u,n,certidumbre,penultimate,,12.671715754904909,13.857076478154534,110.02106757137267,109.81342768305853,0.025111948228000003,9.864539077989484
4,S01,21_07_08_certidumbre_178,2021,adjacent topic,1,10.064166244919265,10.184530016735863,0.12036377181659752,e,1_post_n,certidumbre,penultimate,whisper,-200.0,,,,0.12036377181659752,10.124348130827563
0,S01,21_06_08_carrera_101,2021,same topic,5,9.010546921813186,9.083991955800977,0.8729444731522751,a,3_pre_n,decadas,,,11.771673807982399,12.102535466513642,156.47772950924892,156.91103228374544,0.07344503398779167,9.047269438807081
1,S01,21_06_08_carrera_101,2021,same topic,4,9.426692688643236,9.46047740427762,0.45679870632222475,e,2_pre_n,de,,,4.308744097442621,4.496512632500099,137.26492205294173,137.48296252896048,0.033784715634384455,9.443585046460427
2,S01,21_06_08_carrera_101,2021,same topic,3,9.530680917457124,9.594578097026503,0.3528104775083367,a,1_pre_n,carrera,penultimate,creaky,0.35131479747852007,-0.6237054988396732,,,0.06389717956937879,9.562629507241812
